,start_time,end_time,wav_filename,emotion,val,act,dom
1239,26.0700,27.6500,Ses01F_impro06_F002,uncalm,2.0000,1.5000,2.5000
1240,34.4500,35.7800,Ses01F_impro06_F003,calm,3.0000,2.0000,2.5000
1241,36.0700,38.0400,Ses01F_impro06_F004,calm,3.5000,2.0000,3.0000
1242,39.6025,46.2900,Ses01F_impro06_F005,uncalm,2.0000,2.0000,4.0000
1243,47.3400,59.3800,Ses01F_impro06_F006,uncalm,3.5000,3.0000,4.0000
1244,59.4525,67.4525,Ses01F_impro06_F007,uncalm,3.5000,3.0000,4.0000
1245,70.2200,80.1300,Ses01F_impro06_F008,uncalm,2.5000,3.5000,3.5000
1246,80.1600,87.7400,Ses01F_impro06_F009,calm,2.5000,3.0000,3.5000
1247,87.8300,93.6700,Ses01F_impro06_F010,uncalm,2.0000,2.5000,3.5000
1248,101.8300,116.9100,Ses01F_impro06_F011,uncalm,2.0000,3.0000,4.0000
1249,117.0700,126.0400,Ses01F_impro06_F012,uncalm,2.0000,3.5000,4.5000
1250,132.9575,134.4900,Ses01F_impro06_F013,uncalm,2.0000,2.0000,2.0000
1251,135.9600,137.9500,Ses01F_impro06_F014,uncalm,3.0000,3.0000,2.5000
1252,138.0685,141.0500,Ses01F_impro06_F015,uncalm,2.0000,2.0000,2.5000
1253,141.8400,149.4375,Ses01F_impro06_F016,calm,4.0000,3.0000,3.5000
1254,158.0800,163.3500,Ses01F_impro06_F017,uncalm,4.0000,3.0000,3.5000
1255,167.6400,174.8400,Ses01F_impro06_F018,calm,4.0000,3.0000,3.5000
1256,176.3500,178.0100,Ses01F_impro06_F019,calm,2.5000,2.0000,2.5000
1257,182.5600,197.7300,Ses01F_impro06_F020,uncalm,2.5000,3.0000,4.0000
1258,197.7550,214.3400,Ses01F_impro06_F021,uncalm,2.0000,3.0000,4.0000
1259,217.5000,222.4100,Ses01F_impro06_F022,uncalm,4.0000,3.0000,3.5000
1260,223.5200,227.5500,Ses01F_impro06_F023,uncalm,2.5000,2.0000,2.5000
1261,229.0800,235.9800,Ses01F_impro06_F024,uncalm,1.5000,2.0000,3.0000
1262,237.5300,256.4800,Ses01F_impro06_F025,uncalm,3.0000,3.5000,4.5000
1263,266.5500,275.3100,Ses01F_impro06_F026,uncalm,3.0000,3.0000,3.5000
1264,275.3800,281.6000,Ses01F_impro06_F027,calm,2.0000,2.0000,3.5000
1265,282.0100,311.1400,Ses01F_impro06_F028,uncalm,3.0000,3.5000,4.0000
1266,11.4600,14.7400,Ses01F_impro06_M000,uncalm,2.5000,2.0000,3.0000
1267,18.4900,24.9100,Ses01F_impro06_M001,calm,2.5000,3.0000,3.5000
1268,25.1200,26.5600,Ses01F_impro06_M002,calm,2.5000,2.0000,3.0000
1269,28.9700,35.0200,Ses01F_impro06_M003,uncalm,2.5000,2.0000,3.5000
1270,56.1700,57.4900,Ses01F_impro06_M004,calm,3.0000,3.0000,2.5000
1271,86.9600,88.6300,Ses01F_impro06_M005,calm,3.0000,2.0000,2.5000
1272,107.7800,109.2700,Ses01F_impro06_M006,calm,3.0000,2.0000,2.5000
1273,125.4700,127.1900,Ses01F_impro06_M007,uncalm,3.0000,2.0000,2.5000
1274,134.4000,136.4900,Ses01F_impro06_M008,calm,3.0000,2.5000,2.5000
1275,137.0900,138.4400,Ses01F_impro06_M009,calm,3.0000,2.5000,2.5000
1276,144.0900,145.6800,Ses01F_impro06_M010,calm,3.0000,2.5000,3.0000
1277,155.0700,158.3800,Ses01F_impro06_M011,calm,3.0000,2.0000,3.0000
1278,165.6100,168.1000,Ses01F_impro06_M012,calm,2.5000,2.5000,2.5000
1279,174.3900,177.1500,Ses01F_impro06_M013,calm,3.0000,2.5000,2.5000
1280,219.7300,221.0300,Ses01F_impro06_M014,calm,3.0000,2.5000,2.0000
1281,255.3500,257.3100,Ses01F_impro06_M015,calm,3.0000,3.0000,2.5000
1282,262.9900,266.1750,Ses01F_impro06_M016,calm,3.0000,2.5000,2.5000
1283,308.2400,310.0100,Ses01F_impro06_M017,uncalm,4.0000,3.0000,2.5000
1284,7.3698,9.4250,Ses01M_script03_1_F000,uncalm,2.5000,4.0000,1.0000
1285,11.1350,15.2126,Ses01M_script03_1_F001,uncalm,2.5000,3.0000,2.0000
1286,16.3800,19.7400,Ses01M_script03_1_F002,uncalm,2.5000,3.5000,1.0000
1287,23.7700,26.6080,Ses01M_script03_1_F003,calm,4.0000,2.5000,3.0000
1288,28.1700,30.7900,Ses01M_script03_1_F004,calm,4.5000,3.0000,3.0000
1289,44.2800,49.6300,Ses01M_script03_1_F005,uncalm,4.5000,4.5000,3.0000
1290,49.7800,51.3325,Ses01M_script03_1_F006,uncalm,4.5000,3.5000,3.0000
1291,52.0100,53.2000,Ses01M_script03_1_F007,uncalm,4.0000,2.5000,2.0000
1292,54.4200,56.9500,Ses01M_script03_1_F008,calm,4.0000,2.5000,3.0000
1293,57.1675,61.0500,Ses01M_script03_1_F009,calm,4.0000,2.5000,2.5000
1294,61.1400,62.5000,Ses01M_script03_1_F010,calm,4.5000,2.0000,2.0000
1295,63.4700,64.7675,Ses01M_script03_1_F011,calm,4.0000,2.0000,2.0000
1296,69.3900,72.7000,Ses01M_script03_1_F012,uncalm,3.5000,3.0000,2.5000
1297,74.0900,77.5175,Ses01M_script03_1_F013,uncalm,3.5000,3.0000,3.0000
1298,80.0300,82.8964,Ses01M_script03_1_F014,calm,4.0000,2.5000,2.5000
1299,86.9900,90.7600,Ses01M_script03_1_F015,calm,4.5000,4.0000,2.5000
1300,92.9100,94.9100,Ses01M_script03_1_F016,uncalm,3.5000,3.0000,3.0000
1301,104.8300,108.7600,Ses01M_script03_1_F017,calm,4.0000,3.0000,2.5000
1302,111.5526,117.7531,Ses01M_script03_1_F018,calm,4.0000,3.0000,2.5000
1303,119.1500,122.5384,Ses01M_script03_1_F019,calm,4.5000,2.5000,2.0000
1304,126.9325,130.2975,Ses01M_script03_1_F020,uncalm,4.0000,3.0000,2.0000
1305,133.9500,137.0400,Ses01M_script03_1_F021,calm,3.0000,3.5000,3.0000
1306,137.0400,139.5300,Ses01M_script03_1_F022,uncalm,2.5000,2.5000,2.0000
1307,142.6100,145.6086,Ses01M_script03_1_F023,uncalm,2.0000,3.5000,3.5000
1308,152.6656,155.3500,Ses01M_script03_1_F024,calm,4.0000,3.5000,3.0000
1309,157.5600,158.9250,Ses01M_script03_1_F025,uncalm,3.0000,3.0000,2.0000
1310,172.1422,175.0655,Ses01M_script03_1_F026,uncalm,4.0000,3.0000,0.5000
1311,180.6200,185.4100,Ses01M_script03_1_F027,uncalm,4.5000,3.5000,3.0000
1312,205.5500,208.1500,Ses01M_script03_1_F028,uncalm,4.0000,3.5000,2.5000
1313,208.1700,215.0000,Ses01M_script03_1_F029,uncalm,4.0000,3.0000,3.0000
1314,222.9000,226.0500,Ses01M_script03_1_F030,calm,4.0000,2.5000,2.0000
1315,229.5300,235.7800,Ses01M_script03_1_F031,uncalm,5.0000,4.5000,3.0000
1316,236.0200,242.5000,Ses01M_script03_1_F032,uncalm,4.0000,4.0000,3.0000
1317,245.2600,248.5425,Ses01M_script03_1_F033,uncalm,3.5000,2.0000,2.0000
1318,251.4100,254.5525,Ses01M_script03_1_F034,calm,4.0000,3.0000,2.5000
1319,256.0800,260.4000,Ses01M_script03_1_F035,uncalm,4.0000,3.0000,2.5000
1320,263.0700,267.8200,Ses01M_script03_1_F036,calm,4.5000,4.0000,3.0000
1321,267.8400,272.5300,Ses01M_script03_1_F037,calm,5.0000,4.5000,3.0000
1322,276.2400,279.0100,Ses01M_script03_1_F038,calm,4.0000,3.5000,2.5000
1323,280.9400,283.8275,Ses01M_script03_1_F039,calm,4.0000,4.0000,2.0000
1324,285.0900,287.8400,Ses01M_script03_1_F040,calm,4.0000,2.0000,2.5000
1325,295.4999,300.3411,Ses01M_script03_1_F041,uncalm,3.5000,3.0000,2.0000
1326,5.8200,7.6225,Ses01M_script03_1_M000,uncalm,3.0000,2.5000,1.5000
1327,9.2100,11.5500,Ses01M_script03_1_M001,uncalm,3.0000,2.0000,1.0000
1328,14.7657,16.8575,Ses01M_script03_1_M002,uncalm,2.5000,3.0000,2.0000
1329,20.2958,24.1903,Ses01M_script03_1_M003,uncalm,4.0000,3.5000,1.5000
1330,26.2300,28.6800,Ses01M_script03_1_M004,calm,4.0000,3.5000,2.5000
1331,30.1400,40.5172,Ses01M_script03_1_M005,uncalm,3.5000,3.5000,1.0000
1332,40.6661,42.9600,Ses01M_script03_1_M006,uncalm,4.5000,3.0000,2.5000
1333,48.8478,50.4450,Ses01M_script03_1_M007,uncalm,4.0000,3.5000,2.0000
1334,51.1167,52.3000,Ses01M_script03_1_M008,uncalm,4.5000,3.0000,2.0000
1335,52.4300,55.4100,Ses01M_script03_1_M009,uncalm,4.0000,3.0000,3.0000
1336,56.3600,58.9200,Ses01M_script03_1_M010,calm,4.0000,3.0000,2.5000
1337,60.0700,61.4025,Ses01M_script03_1_M011,calm,4.5000,2.5000,2.0000
1338,61.9400,63.7624,Ses01M_script03_1_M012,calm,4.0000,3.0000,2.5000
1339,64.3200,69.9700,Ses01M_script03_1_M013,calm,4.0000,3.0000,3.0000
1340,72.2700,74.5800,Ses01M_script03_1_M014,uncalm,2.5000,2.0000,2.0000
1341,77.0200,80.8200,Ses01M_script03_1_M015,uncalm,4.0000,2.5000,2.5000
1342,82.3473,88.4000,Ses01M_script03_1_M016,calm,4.5000,3.5000,2.5000
1343,90.0900,93.7700,Ses01M_script03_1_M017,calm,4.0000,2.5000,2.5000
1344,94.3500,99.8850,Ses01M_script03_1_M018,uncalm,3.5000,2.0000,3.5000
1345,99.9150,106.2707,Ses01M_script03_1_M019,calm,4.0000,3.0000,3.5000
1346,108.2600,109.4000,Ses01M_script03_1_M020,uncalm,4.0000,2.0000,2.0000
1347,109.4400,112.1700,Ses01M_script03_1_M021,calm,4.0000,3.0000,2.5000
1348,117.2200,119.8100,Ses01M_script03_1_M022,calm,4.5000,2.0000,1.5000
1349,121.8100,127.4900,Ses01M_script03_1_M023,uncalm,4.0000,2.0000,2.5000
1350,129.7700,133.2600,Ses01M_script03_1_M024,uncalm,4.0000,2.5000,2.5000
1351,139.6316,143.1200,Ses01M_script03_1_M025,uncalm,4.0000,3.0000,3.0000
1352,145.2176,153.2056,Ses01M_script03_1_M026,uncalm,3.5000,3.0000,3.0000
1353,154.5200,158.0950,Ses01M_script03_1_M027,uncalm,4.0000,2.0000,2.5000
1354,158.4500,172.7567,Ses01M_script03_1_M028,uncalm,4.0000,3.0000,3.0000
1355,174.5256,177.9000,Ses01M_script03_1_M029,uncalm,4.0000,3.0000,3.0000
1356,177.9900,181.6100,Ses01M_script03_1_M030,calm,4.0000,3.5000,2.5000
1357,189.3000,198.2100,Ses01M_script03_1_M031,calm,3.5000,2.5000,2.5000
1358,198.2500,206.1500,Ses01M_script03_1_M032,uncalm,4.0000,3.0000,2.5000
1359,220.4300,223.7300,Ses01M_script03_1_M033,calm,4.0000,2.5000,1.5000
1360,225.5100,230.3900,Ses01M_script03_1_M034,uncalm,3.5000,3.5000,3.0000
1361,234.2800,236.9000,Ses01M_script03_1_M035,uncalm,2.5000,2.5000,3.0000
1362,241.9859,245.7300,Ses01M_script03_1_M036,uncalm,3.5000,2.0000,2.0000
1363,247.8600,257.2500,Ses01M_script03_1_M037,uncalm,4.0000,3.5000,2.5000
1364,259.6700,262.1500,Ses01M_script03_1_M038,uncalm,3.0000,3.5000,2.0000
1365,271.5500,275.8800,Ses01M_script03_1_M039,calm,5.0000,4.5000,2.5000
1366,280.0900,282.9400,Ses01M_script03_1_M040,calm,5.0000,2.5000,2.0000
1367,283.3100,285.7500,Ses01M_script03_1_M041,calm,4.0000,2.0000,2.5000
1368,289.3900,296.0399,Ses01M_script03_1_M042,uncalm,4.0000,2.5000,3.0000
1369,8.2904,11.9425,Ses01M_script01_3_F000,calm,4.0000,2.0000,2.5000
1370,14.5812,20.0400,Ses01M_script01_3_F001,calm,4.0000,2.0000,2.5000
1371,20.7769,27.6000,Ses01M_script01_3_F002,uncalm,4.0000,2.0000,2.0000
1372,30.1500,38.2445,Ses01M_script01_3_F003,uncalm,4.0000,1.5000,2.5000
1373,40.8100,44.5425,Ses01M_script01_3_F004,calm,3.5000,2.0000,2.5000
1374,45.7500,51.2332,Ses01M_script01_3_F005,uncalm,3.5000,2.0000,2.0000
1375,53.7700,59.2200,Ses01M_script01_3_F006,uncalm,3.0000,2.0000,2.0000
1376,76.8200,80.3200,Ses01M_script01_3_F007,uncalm,3.5000,2.0000,2.5000
1377,80.6400,85.2800,Ses01M_script01_3_F008,calm,3.5000,2.0000,2.5000
1378,104.1500,109.6300,Ses01M_script01_3_F009,uncalm,4.0000,2.5000,2.0000
1379,148.7000,150.8000,Ses01M_script01_3_F010,uncalm,4.0000,3.0000,2.0000
1380,150.8300,154.1400,Ses01M_script01_3_F011,uncalm,4.0000,3.0000,2.5000
1381,161.9300,165.3000,Ses01M_script01_3_F012,calm,3.5000,2.0000,2.0000
1382,167.8525,170.4900,Ses01M_script01_3_F013,uncalm,4.5000,1.5000,2.0000
1383,173.6300,175.6300,Ses01M_script01_3_F014,uncalm,4.5000,2.0000,2.5000
1384,177.1300,185.6300,Ses01M_script01_3_F015,uncalm,4.5000,3.5000,3.5000
1385,200.9400,207.6450,Ses01M_script01_3_F016,calm,4.5000,3.0000,2.5000
1386,215.8800,221.4300,Ses01M_script01_3_F017,uncalm,4.0000,2.0000,2.0000
1387,225.0200,227.3023,Ses01M_script01_3_F018,uncalm,2.5000,1.5000,1.5000
1388,231.3600,235.2050,Ses01M_script01_3_F019,uncalm,3.0000,3.0000,2.0000
1389,236.9900,243.4400,Ses01M_script01_3_F020,uncalm,2.5000,2.5000,2.0000
1390,253.4100,256.4398,Ses01M_script01_3_F021,uncalm,2.5000,1.5000,2.5000
1391,265.5717,269.0800,Ses01M_script01_3_F022,uncalm,2.5000,1.5000,2.5000
1392,277.2300,279.3900,Ses01M_script01_3_F023,uncalm,2.5000,2.0000,1.5000
1393,285.5100,288.3400,Ses01M_script01_3_F024,uncalm,2.5000,1.5000,2.0000
1394,290.5787,293.7900,Ses01M_script01_3_F025,uncalm,2.0000,1.5000,2.0000
1395,455.2600,458.7400,Ses01M_script01_3_F026,uncalm,2.5000,2.0000,2.0000
1396,464.0599,472.8700,Ses01M_script01_3_F027,uncalm,2.5000,3.0000,3.5000
1397,473.5225,480.1500,Ses01M_script01_3_F028,uncalm,2.5000,3.0000,3.0000
1398,481.6500,495.6700,Ses01M_script01_3_F029,uncalm,2.5000,3.0000,3.0000
1399,510.6900,513.8625,Ses01M_script01_3_F030,calm,4.0000,2.0000,2.0000
1400,11.8600,15.1286,Ses01M_script01_3_M000,calm,4.0000,2.0000,1.5000
1401,28.1000,30.5850,Ses01M_script01_3_M001,calm,3.5000,3.0000,1.5000
1402,38.4600,41.3299,Ses01M_script01_3_M002,uncalm,2.5000,3.0000,1.5000
1403,44.1700,46.0650,Ses01M_script01_3_M003,uncalm,4.0000,2.0000,2.0000
1404,51.0590,53.2700,Ses01M_script01_3_M004,calm,3.5000,2.0000,1.5000
1405,63.7100,77.5575,Ses01M_script01_3_M005,uncalm,4.0000,2.5000,1.5000
1406,79.4100,81.1172,Ses01M_script01_3_M006,calm,4.0000,3.0000,2.0000
1407,85.7000,88.3580,Ses01M_script01_3_M007,calm,3.5000,2.0000,1.5000
1408,88.7200,102.1500,Ses01M_script01_3_M008,uncalm,3.0000,3.0000,1.5000
1409,111.9467,120.1828,Ses01M_script01_3_M009,calm,3.5000,3.5000,2.5000
1410,122.3000,126.0750,Ses01M_script01_3_M010,uncalm,4.5000,3.0000,2.5000
1411,126.5900,130.9400,Ses01M_script01_3_M011,uncalm,3.5000,2.5000,2.0000
1412,132.7800,147.9500,Ses01M_script01_3_M012,uncalm,3.5000,3.5000,1.5000
1413,156.2200,161.5000,Ses01M_script01_3_M013,uncalm,3.0000,3.0000,2.0000
1414,165.6682,167.9300,Ses01M_script01_3_M014,calm,3.0000,2.5000,2.0000
1415,171.1174,174.5900,Ses01M_script01_3_M015,uncalm,4.5000,3.5000,2.0000
1416,175.3300,178.0700,Ses01M_script01_3_M016,uncalm,4.5000,3.5000,2.0000
1417,184.6500,194.6563,Ses01M_script01_3_M017,uncalm,4.5000,3.0000,2.5000
1418,197.0000,201.8600,Ses01M_script01_3_M018,uncalm,5.0000,3.5000,2.5000
1419,207.1800,210.0400,Ses01M_script01_3_M019,calm,4.5000,2.0000,2.5000
1420,228.2800,232.2300,Ses01M_script01_3_M020,uncalm,3.0000,3.5000,2.0000
1421,234.5900,238.4800,Ses01M_script01_3_M021,uncalm,2.0000,2.5000,2.0000
1422,244.1400,252.9200,Ses01M_script01_3_M022,uncalm,2.0000,2.0000,2.0000
1423,256.1412,259.1271,Ses01M_script01_3_M023,uncalm,2.0000,2.5000,2.5000
1424,259.3510,263.9700,Ses01M_script01_3_M024,uncalm,2.0000,3.0000,2.0000
1425,272.3400,277.8637,Ses01M_script01_3_M025,uncalm,2.0000,1.5000,2.0000
1426,281.1400,283.9100,Ses01M_script01_3_M026,uncalm,2.0000,1.5000,1.0000
1427,288.1800,291.0300,Ses01M_script01_3_M027,uncalm,2.0000,1.5000,1.5000
1428,293.6392,307.4900,Ses01M_script01_3_M028,uncalm,1.5000,2.0000,1.5000
1429,307.7375,320.0300,Ses01M_script01_3_M029,uncalm,1.5000,2.5000,1.5000
1430,320.1175,326.5000,Ses01M_script01_3_M030,uncalm,1.5000,2.0000,2.0000
1431,327.3700,337.8600,Ses01M_script01_3_M031,uncalm,2.0000,2.5000,2.5000
1432,339.8710,363.7300,Ses01M_script01_3_M032,uncalm,1.5000,2.0000,1.0000
1433,363.8650,373.3200,Ses01M_script01_3_M033,uncalm,1.5000,2.0000,2.5000
1434,374.5675,388.8175,Ses01M_script01_3_M034,uncalm,1.5000,2.5000,2.0000
1435,389.0888,397.0950,Ses01M_script01_3_M035,uncalm,1.5000,2.5000,1.0000
1436,397.3498,405.6900,Ses01M_script01_3_M036,uncalm,1.5000,3.0000,1.5000
1437,406.2000,414.2600,Ses01M_script01_3_M037,uncalm,1.5000,3.5000,2.5000
1438,417.2900,430.7600,Ses01M_script01_3_M038,uncalm,1.5000,2.5000,1.5000
1439,431.0408,439.0700,Ses01M_script01_3_M039,uncalm,1.5000,3.5000,2.5000
1440,439.4800,449.9100,Ses01M_script01_3_M040,uncalm,1.5000,2.5000,2.5000
1441,460.4000,463.8500,Ses01M_script01_3_M041,uncalm,2.0000,1.5000,2.0000
1442,499.4600,502.2700,Ses01M_script01_3_M042,uncalm,3.5000,2.0000,2.0000
1443,507.7700,511.4612,Ses01M_script01_3_M043,calm,4.0000,2.5000,2.5000
1444,5.8300,8.3081,Ses01F_script02_2_F000,calm,3.0000,1.5000,2.5000
1445,9.5800,11.4525,Ses01F_script02_2_F001,calm,2.5000,2.0000,3.0000
1446,13.2797,17.0500,Ses01F_script02_2_F002,uncalm,2.5000,2.5000,2.5000
1447,21.8300,29.7100,Ses01F_script02_2_F003,uncalm,2.5000,3.5000,3.5000
1448,31.2100,43.4739,Ses01F_script02_2_F004,uncalm,2.5000,3.5000,2.5000
1449,45.4200,49.0894,Ses01F_script02_2_F005,uncalm,2.5000,2.5000,3.0000
1450,55.6700,61.9600,Ses01F_script02_2_F006,uncalm,1.5000,4.5000,4.0000
1451,63.1500,68.8600,Ses01F_script02_2_F007,uncalm,1.5000,3.5000,3.0000
1452,75.6600,81.6545,Ses01F_script02_2_F008,uncalm,1.5000,3.0000,3.5000
1453,82.3400,86.5400,Ses01F_script02_2_F009,uncalm,2.0000,4.0000,4.0000
1454,87.7100,91.3205,Ses01F_script02_2_F010,uncalm,2.0000,3.5000,3.5000
1455,94.5325,98.8125,Ses01F_script02_2_F011,uncalm,2.0000,4.0000,3.0000
1456,98.8450,111.6500,Ses01F_script02_2_F012,uncalm,1.5000,4.0000,3.5000
1457,113.3900,115.7800,Ses01F_script02_2_F013,uncalm,1.5000,1.5000,2.5000
1458,116.9814,124.0468,Ses01F_script02_2_F014,uncalm,2.0000,3.0000,2.5000
1459,124.0928,134.5900,Ses01F_script02_2_F015,uncalm,1.5000,2.5000,2.5000
1460,136.1600,139.3300,Ses01F_script02_2_F016,uncalm,1.5000,4.5000,4.0000
1461,165.7200,172.6700,Ses01F_script02_2_F017,calm,2.5000,2.0000,2.0000
1462,173.9200,187.6100,Ses01F_script02_2_F018,uncalm,2.5000,2.0000,2.5000
1463,187.8883,204.1594,Ses01F_script02_2_F019,calm,3.0000,2.5000,2.5000
1464,206.4200,209.2600,Ses01F_script02_2_F020,uncalm,3.5000,2.5000,2.0000
1465,209.2900,211.9500,Ses01F_script02_2_F021,uncalm,3.5000,2.5000,2.0000
1466,227.2196,233.5946,Ses01F_script02_2_F022,uncalm,2.0000,1.5000,2.5000
1467,243.1455,245.4699,Ses01F_script02_2_F023,calm,2.0000,1.5000,2.5000
1468,247.4089,249.0832,Ses01F_script02_2_F024,uncalm,4.0000,2.0000,2.0000
1469,250.1400,253.9225,Ses01F_script02_2_F025,uncalm,4.0000,2.0000,2.5000
1470,260.2214,262.0632,Ses01F_script02_2_F026,calm,4.0000,1.5000,3.0000
1471,269.5575,271.5911,Ses01F_script02_2_F027,uncalm,2.5000,2.0000,2.5000
1472,278.7400,282.9200,Ses01F_script02_2_F028,uncalm,2.5000,2.5000,2.5000
1473,291.9425,293.3800,Ses01F_script02_2_F029,uncalm,2.0000,3.0000,2.5000
1474,311.4518,317.1300,Ses01F_script02_2_F030,uncalm,2.0000,3.0000,3.0000
1475,319.4461,324.9325,Ses01F_script02_2_F031,uncalm,2.5000,3.0000,2.5000
1476,327.9760,334.5600,Ses01F_script02_2_F032,uncalm,2.5000,3.0000,2.5000
1477,334.7500,337.8491,Ses01F_script02_2_F033,uncalm,2.5000,2.5000,2.0000
1478,339.3400,343.8100,Ses01F_script02_2_F034,uncalm,2.5000,2.0000,2.0000
1479,352.6600,366.2026,Ses01F_script02_2_F035,uncalm,2.0000,2.5000,2.0000
1480,368.6300,370.8000,Ses01F_script02_2_F036,uncalm,2.5000,2.5000,1.5000
1481,376.6511,384.0300,Ses01F_script02_2_F037,uncalm,2.0000,3.5000,3.0000
1482,385.3000,388.7500,Ses01F_script02_2_F038,uncalm,2.5000,3.5000,2.5000
1483,389.7462,393.4700,Ses01F_script02_2_F039,uncalm,2.0000,3.5000,2.5000
1484,394.9704,404.9600,Ses01F_script02_2_F040,uncalm,2.0000,1.5000,2.0000
1485,413.7500,419.3655,Ses01F_script02_2_F041,calm,3.0000,1.5000,2.5000
1486,428.8300,435.0600,Ses01F_script02_2_F042,calm,4.0000,2.0000,2.0000
1487,438.9800,442.8150,Ses01F_script02_2_F043,calm,4.0000,3.0000,2.5000
1488,444.2349,446.3700,Ses01F_script02_2_F044,calm,4.0000,2.5000,2.0000
1489,455.5669,460.1600,Ses01F_script02_2_F045,calm,3.5000,1.5000,1.5000
1490,463.6525,466.1765,Ses01F_script02_2_F046,uncalm,3.0000,1.5000,2.0000
1491,473.6101,476.5559,Ses01F_script02_2_F047,calm,3.5000,2.5000,2.0000
1492,3.1700,6.2675,Ses01F_script02_2_M000,uncalm,4.5000,3.5000,2.5000
1493,7.7800,10.2200,Ses01F_script02_2_M001,uncalm,4.5000,2.5000,2.0000
1494,10.9900,13.4131,Ses01F_script02_2_M002,calm,3.5000,2.5000,2.0000
1495,16.4100,22.2600,Ses01F_script02_2_M003,uncalm,3.5000,2.5000,3.0000
1496,28.9400,31.6600,Ses01F_script02_2_M004,uncalm,2.5000,3.5000,3.0000
1497,42.7835,45.9825,Ses01F_script02_2_M005,uncalm,3.0000,2.5000,2.0000
1498,49.2000,56.0900,Ses01F_script02_2_M006,calm,3.0000,2.0000,1.5000
1499,61.2800,63.5700,Ses01F_script02_2_M007,uncalm,3.0000,3.0000,1.5000
1500,68.3400,77.8800,Ses01F_script02_2_M008,uncalm,2.5000,3.5000,3.0000
1501,81.1500,82.7975,Ses01F_script02_2_M009,uncalm,2.5000,3.5000,3.0000
1502,86.1500,88.4300,Ses01F_script02_2_M010,uncalm,2.5000,2.5000,3.0000
1503,91.5046,94.8877,Ses01F_script02_2_M011,uncalm,3.0000,3.0000,2.5000
1504,110.8500,113.9400,Ses01F_script02_2_M012,uncalm,2.5000,3.0000,3.0000
1505,115.0300,117.2346,Ses01F_script02_2_M013,uncalm,2.5000,3.5000,2.5000
1506,133.6600,136.7425,Ses01F_script02_2_M014,uncalm,2.5000,2.5000,2.0000
1507,138.6200,144.1450,Ses01F_script02_2_M015,uncalm,2.5000,2.5000,2.0000
1508,144.1650,159.8000,Ses01F_script02_2_M016,calm,2.5000,2.5000,2.5000
1509,159.8775,165.3700,Ses01F_script02_2_M017,calm,2.5000,2.5000,2.5000
1510,203.5900,206.9211,Ses01F_script02_2_M018,uncalm,3.0000,2.5000,3.0000
1511,211.3400,221.8950,Ses01F_script02_2_M019,calm,3.0000,3.0000,2.5000
1512,221.9724,227.6800,Ses01F_script02_2_M020,uncalm,2.5000,2.5000,2.0000
1513,232.8800,237.9673,Ses01F_script02_2_M021,calm,3.0000,2.5000,1.5000
1514,238.0133,243.3756,Ses01F_script02_2_M022,calm,3.5000,2.5000,1.5000
1515,244.9200,247.8800,Ses01F_script02_2_M023,calm,3.5000,2.5000,2.0000
1516,249.0900,250.9200,Ses01F_script02_2_M024,calm,4.0000,2.5000,2.0000
1517,251.8900,253.4098,Ses01F_script02_2_M025,uncalm,2.5000,3.0000,2.0000
1518,256.8300,260.8204,Ses01F_script02_2_M026,calm,3.5000,2.5000,1.5000
1519,261.7500,266.7811,Ses01F_script02_2_M027,uncalm,2.5000,2.5000,1.5000
1520,267.0343,269.5888,Ses01F_script02_2_M028,uncalm,2.5000,3.0000,2.5000
1521,270.9007,279.6400,Ses01F_script02_2_M029,uncalm,2.5000,3.0000,3.0000
1522,282.0800,294.3000,Ses01F_script02_2_M030,uncalm,2.5000,3.5000,4.0000
1523,294.3300,309.0300,Ses01F_script02_2_M031,uncalm,1.5000,3.5000,4.0000
1524,309.0850,311.7279,Ses01F_script02_2_M032,uncalm,1.5000,4.0000,4.0000
1525,316.8500,319.8750,Ses01F_script02_2_M033,calm,2.5000,1.5000,2.5000
1526,324.4100,326.3400,Ses01F_script02_2_M034,uncalm,2.0000,1.5000,2.0000
1527,331.6100,335.1425,Ses01F_script02_2_M035,uncalm,2.0000,1.5000,2.0000
1528,337.3198,339.8275,Ses01F_script02_2_M036,uncalm,1.5000,3.5000,2.0000
1529,366.2026,369.0947,Ses01F_script02_2_M037,uncalm,2.0000,2.0000,1.0000
1530,373.5100,377.1344,Ses01F_script02_2_M038,uncalm,2.0000,2.5000,2.5000
1531,384.0157,385.6925,Ses01F_script02_2_M039,uncalm,3.0000,1.5000,1.5000
1532,406.0100,412.7900,Ses01F_script02_2_M040,calm,3.0000,2.5000,2.5000
1533,419.3800,423.7152,Ses01F_script02_2_M041,uncalm,3.5000,2.5000,2.5000
1534,425.4413,429.7000,Ses01F_script02_2_M042,calm,4.0000,2.5000,2.5000
1535,434.6255,436.0279,Ses01F_script02_2_M043,calm,4.0000,2.0000,2.5000
1536,436.3040,439.4800,Ses01F_script02_2_M044,calm,4.0000,2.5000,2.5000
1537,442.3600,444.5600,Ses01F_script02_2_M045,uncalm,2.5000,2.5000,2.0000
1538,445.9900,447.8802,Ses01F_script02_2_M046,calm,4.0000,2.5000,1.5000
1539,449.3991,453.6338,Ses01F_script02_2_M047,calm,3.0000,2.5000,2.0000
1540,465.4700,472.4700,Ses01F_script02_2_M048,calm,3.5000,3.0000,2.5000
